split,utterance_id,text,token,source,offset
train,train-YH-868_SP06_0840895_0843022-97eb4fbba04b,saŋHnjæM həFtəM tʰjɛMljæMtsɨM aMpʰaŋFtʰaM tɕʰiMjiMtɕiM,˧,F,36
train,train-YH-868_SP06_0840895_0843022-97eb4fbba04b,saŋHnjæM həFtəM tʰjɛMljæMtsɨM aMpʰaŋFtʰaM tɕʰiMjiMtɕiM,˧,M,40
train,train-YH-868_SP06_0840895_0843022-97eb4fbba04b,saŋHnjæM həFtəM tʰjɛMljæMtsɨM aMpʰaŋFtʰaM tɕʰiMjiMtɕiM,˧,M,46
train,train-YH-868_SP06_0840895_0843022-97eb4fbba04b,saŋHnjæM həFtəM tʰjɛMljæMtsɨM aMpʰaŋFtʰaM tɕʰiMjiMtɕiM,˧,M,49
train,train-YH-868_SP06_0840895_0843022-97eb4fbba04b,saŋHnjæM həFtəM tʰjɛMljæMtsɨM aMpʰaŋFtʰaM tɕʰiMjiMtɕiM,˧,M,53
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,2
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˥,H,6
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,9
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,13
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,16
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,19
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,M,23
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˥,F,26
train,train-YH-868_SP06_0991857_0992539-2038c58390a3,mɔMɕjaHhaM tɛMjɛMnæM muMtuF,˧,F,26
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˥,F,2
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,F,2
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,N,N,6
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,M,7
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˥,F,11
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,F,11
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,M,14
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,M,18
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,M,23
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,M,27
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˧,R,31
train,train-YH-999_SP08_2619542_2620789-9dcefc89e1d4,taF ʂəNM həFtəM wuMtɕjaM jɛMjajR,˥,R,31
train,train-YH-868_SP06_0680428_0680784-87ce0c29e5ba,ɔM,˧,M,1
train,train-YH-999_SP08_1285793_1286245-d6cc9b5457ee,jiMsɨM,˧,M,2
train,train-YH-999_SP08_1285793_1286245-d6cc9b5457ee,jiMsɨM,˧,M,5
train,train-YH-999_SP07_0958347_0958960-c4802cf6bcc3,tʂuFtɛMnæM kiM,˥,F,3
train,train-YH-999_SP07_0958347_0958960-c4802cf6bcc3,tʂuFtɛMnæM kiM,˧,F,3
train,train-YH-999_SP07_0958347_0958960-c4802cf6bcc3,tʂuFtɛMnæM kiM,˧,M,6
train,train-YH-999_SP07_0958347_0958960-c4802cf6bcc3,tʂuFtɛMnæM kiM,˧,M,9
train,train-YH-999_SP07_0958347_0958960-c4802cf6bcc3,tʂuFtɛMnæM kiM,˧,M,13
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,˧,M,3
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,˥,F,7
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,˧,F,7
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,˧,M,11
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,N,N,14
train,train-YH-999_SP07_2635719_2636670-39ce8c60a8eb,kəɹMkəɹF jiMʂəNM,˧,M,15
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,N,N,1
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,M,2
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˥,F,6
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,F,6
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,M,9
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,M,14
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,M,19
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˥,F,23
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,F,23
train,train-YH-758_SP01_3090007_3090808-06bbb5a2d59b,uNM wuFnæM tjæMtʂʰɨM həFtəM,˧,M,26
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˥,F,2
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˧,F,2
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˧,M,5
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˧,M,9
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˥,F,13
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˧,F,13
train,train-YH-868_SP06_0296756_0297668-1488ce0f7ef1,jɛFkiM maMwujFjiM,˧,M,16
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,R,4
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˥,R,4
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˥,F,9
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,F,9
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,M,12
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˥,F,16
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,F,16
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,M,21
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,M,25
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˥,F,29
train,train-YH-868_SP04_1744250_1745272-e4a2a1576cf6,tɕəwR tsɨFtəM awF tsɛMmjæMtsɨF,˧,F,29
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˧,M,2
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˧,R,6
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˥,R,6
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˧,M,10
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˧,M,14
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˥,F,18
train,train-YH-999_SP08_6443269_6444272-f742583048af,taMʐaŋRtʰaM maMwujF,˧,F,18
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,M,1
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˥,F,4
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,F,4
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,R,8
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˥,R,8
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,M,11
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,M,15
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˥,F,18
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,F,18
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,M,21
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˥,F,25
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,F,25
train,train-YH-868_SP05_0270285_0271622-f49bc32494e6,aMsaF ɦaRtəM mɛMtiFjiMɕɛjF tawM,˧,M,30
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,M,3
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˥,F,6
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,F,6
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,M,11
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˥,F,14
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,F,14
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,M,19
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˥,F,23
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,F,23
train,train-YH-999_SP08_6463100_6464459-e95abd659fb1,jəwMhaF jəwMhaF təɹMkəɹFzujM,˧,M,27
train,train-YH-999_SP08_2907341_2907964-e536a6380b5a,ɔM,˧,M,1
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,2
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,N,N,5
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,6
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˥,H,10
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,15
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,21
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,25
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,M,29
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˥,F,32
train,train-YH-758_SP02_2731778_2733457-a85cd8e342f1,wuMtiNMɕjæH faŋMtʂʰəɹM ɦəMtsuMnæF,˧,F,32
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,3
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˥,F,7
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,F,7
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,10
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,R,16
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˥,R,16
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˥,H,22
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,27
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,31
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,35
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,38
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,R,44
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˥,R,44
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,M,49
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˥,F,53
train,train-YH-868_SP06_2919327_2921023-87f3fc68b661,ɦəɹMkəɹFnæM tɕəwR tɕjæHtʂʰaM ɦəMtsuMnæM tɕəwR tsɨMwujF,˧,F,53
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˧,M,3
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˧,M,6
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,N,N,9
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˧,M,10
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˧,M,14
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˥,F,18
train,train-YH-758_SP01_1771242_1771941-988e4c657c05,wujMmiMniNM kuMtʰaF,˧,F,18
train,train-YH-758_SP01_2385934_2386446-fe8460ed57c6,tsʰɨMmaF,˧,M,4
train,train-YH-758_SP01_2385934_2386446-fe8460ed57c6,tsʰɨMmaF,˥,F,7
train,train-YH-758_SP01_2385934_2386446-fe8460ed57c6,tsʰɨMmaF,˧,F,7
train,train-YH-999_SP07_5908568_5909386-4e81c5b8090e,pʰajMtʰaMtiM kuF,˧,M,4
train,train-YH-999_SP07_5908568_5909386-4e81c5b8090e,pʰajMtʰaMtiM kuF,˧,M,8
train,train-YH-999_SP07_5908568_5909386-4e81c5b8090e,pʰajMtʰaMtiM kuF,˧,M,11
train,train-YH-999_SP07_5908568_5909386-4e81c5b8090e,pʰajMtʰaMtiM kuF,˥,F,15
train,train-YH-999_SP07_5908568_5909386-4e81c5b8090e,pʰajMtʰaMtiM kuF,˧,F,15
train,train-YH-868_SP06_0042815_0043814-e21ddd9b829e,hæMlyH lyRjiM,˧,M,2
train,train-YH-868_SP06_0042815_0043814-e21ddd9b829e,hæMlyH lyRjiM,˥,H,5
train,train-YH-868_SP06_0042815_0043814-e21ddd9b829e,hæMlyH lyRjiM,˧,R,9
train,train-YH-868_SP06_0042815_0043814-e21ddd9b829e,hæMlyH lyRjiM,˥,R,9
train,train-YH-868_SP06_0042815_0043814-e21ddd9b829e,hæMlyH lyRjiM,˧,M,12
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˥,F,2
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˧,F,2
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˧,M,6
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˧,M,11
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˧,M,15
train,train-YH-868_SP04_3153944_3154833-d7367ef8c073,kɨFwujM lawMʐənMlɛM,˧,M,18
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,M,2
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˥,F,5
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,F,5
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,N,N,9
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,M,10
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,M,17
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,M,22
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˥,F,25
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,F,25
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˥,F,30
train,train-YH-999_SP07_2170114_2171319-13e5cfda5a6a,həMtuF wəNMtʂʰwaŋM həɹMlyF tʰaF,˧,F,30
train,train-YH-758_SP02_0792176_0792871-87b601a2cac8,kʰawFtʰaMkiMnæM,˥,F,4
train,train-YH-758_SP02_0792176_0792871-87b601a2cac8,kʰawFtʰaMkiMnæM,˧,F,4
train,train-YH-758_SP02_0792176_0792871-87b601a2cac8,kʰawFtʰaMkiMnæM,˧,M,8
train,train-YH-758_SP02_0792176_0792871-87b601a2cac8,kʰawFtʰaMkiMnæM,˧,M,11
train,train-YH-758_SP02_0792176_0792871-87b601a2cac8,kʰawFtʰaMkiMnæM,˧,M,14
train,train-YH-999_SP07_1748290_1749057-96bef3a80851,tswɛFkiM tɕʰiM ɔM,˥,F,4
train,train-YH-999_SP07_1748290_1749057-96bef3a80851,tswɛFkiM tɕʰiM ɔM,˧,F,4
train,train-YH-999_SP07_1748290_1749057-96bef3a80851,tswɛFkiM tɕʰiM ɔM,˧,M,7
train,train-YH-999_SP07_1748290_1749057-96bef3a80851,tswɛFkiM tɕʰiM ɔM,˧,M,13
train,train-YH-999_SP07_1748290_1749057-96bef3a80851,tswɛFkiM tɕʰiM ɔM,˧,M,16
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,2
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˥,F,7
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,F,7
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,10
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,13
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˥,F,17
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,F,17
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,20
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,24
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,29
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,M,33
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˥,F,37
train,train-YH-999_SP07_5001656_5002938-4396c90abfc4,jiMtɕjaFjiMhuM təFpɔM luMtsʰuM mɛMjyɛF,˧,F,37
train,train-YH-999_SP08_1215399_1215923-655ddc50d8e3,taF,˥,F,2
train,train-YH-999_SP08_1215399_1215923-655ddc50d8e3,taF,˧,F,2
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˥,F,3
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,F,3
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,M,10
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˥,F,14
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,F,14
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,M,18
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,M,21
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˥,F,25
train,train-YH-999_SP07_6247839_6248748-71228ebed934,tʰaF kʰwajMtɕiF huMpaMtʰaF,˧,F,25
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,M,4
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,R,9
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˥,R,9
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˥,F,13
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,F,13
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,M,16
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˥,F,19
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,F,19
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˧,R,24
train,train-YH-999_SP08_6921603_6922451-2b73945f0fcd,tɕəwM jəwR mɛF əMtəF jəwR,˥,R,24
train,train-YH-999_SP07_6490119_6490821-ab8aec3d6a9b,ɔM,˧,M,1
train,train-YH-999_SP07_4813931_4815058-eb77969b18f3,tjæMʂɨM tʰɛFkiM,˧,M,3
train,train-YH-999_SP07_4813931_4815058-eb77969b18f3,tjæMʂɨM tʰɛFkiM,˧,M,6
train,train-YH-999_SP07_4813931_4815058-eb77969b18f3,tjæMʂɨM tʰɛFkiM,˥,F,11
